Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR017332:Protein XRP2	1	0.4694835680751174	1.0	RP2	209	1	16659	79.70813397129186	1.0	1.0	100.0
INTERPRO	IPR008331:Ferritin and Dps	1	0.4694835680751174	1.0	FTH1	209	5	16659	15.941626794258372	1.0	1.0	100.0
INTERPRO	IPR004743:Monocarboxylate transporter	1	0.4694835680751174	1.0	SLC16A3	209	5	16659	15.941626794258372	1.0	1.0	100.0
INTERPRO	IPR011511:Variant SH3	1	0.4694835680751174	1.0	ITSN2	209	65	16659	1.226278984173721	1.0	1.0	100.0
INTERPRO	IPR013763:Cyclin-related	1	0.4694835680751174	1.0	RBL2	209	37	16659	2.1542738911159964	1.0	1.0	100.0
INTERPRO	IPR016354:Tissue factor/coagulation factor III	1	0.4694835680751174	1.0	F3	209	1	16659	79.70813397129186	1.0	1.0	100.0
INTERPRO	IPR010734:Copine	1	0.4694835680751174	1.0	CPNE8	209	9	16659	8.85645933014354	1.0	1.0	100.0
INTERPRO	IPR015438:Integrin beta-1 subunit, C-terminal	1	0.4694835680751174	1.0	ITGB1	209	1	16659	79.70813397129186	1.0	1.0	100.0
INTERPRO	IPR000294:Gamma-carboxyglutamic acid-rich (GLA) domain	1	0.4694835680751174	1.0	F2	209	14	16659	5.6934381408065615	1.0	1.0	100.0
INTERPRO	IPR006011:Syntaxin, N-terminal	1	0.4694835680751174	1.0	STX4	209	12	16659	6.642344497607655	1.0	1.0	100.0
INTERPRO	IPR015621:Interleukin-1 receptor	1	0.4694835680751174	1.0	IL1RAP	209	12	16659	6.642344497607655	1.0	1.0	100.0
INTERPRO	IPR017104:Adaptor protein complex AP-2, alpha subunit	1	0.4694835680751174	1.0	AP2A1	209	2	16659	39.85406698564593	1.0	1.0	100.0
INTERPRO	IPR006179:5'-Nucleotidase and apyrase	1	0.4694835680751174	1.0	NT5E	209	1	16659	79.70813397129186	1.0	1.0	100.0
INTERPRO	IPR002433:Ornithine decarboxylase	1	0.4694835680751174	1.0	ODC1	209	3	16659	26.56937799043062	1.0	1.0	100.0
INTERPRO	IPR001879:GPCR, family 2, extracellular region	1	0.4694835680751174	1.0	LPHN2	209	27	16659	2.952153110047847	1.0	1.0	100.0
INTERPRO	IPR001331:Guanine-nucleotide dissociation stimulator, CDC24, conserved site	1	0.4694835680751174	1.0	ITSN1	209	63	16659	1.2652084757347914	1.0	1.0	100.0
INTERPRO	IPR019794:Peroxidase, active site	1	0.4694835680751174	1.0	PXDN	209	9	16659	8.85645933014354	1.0	1.0	100.0
INTERPRO	IPR005112:dDENN	1	0.4694835680751174	1.0	DENND1B	209	16	16659	4.981758373205741	1.0	1.0	100.0
INTERPRO	IPR016336:Receptor tyrosine-protein phosphatase, alpha/epsilon-type	1	0.4694835680751174	1.0	PTPRA	209	2	16659	39.85406698564593	1.0	1.0	100.0
INTERPRO	IPR007603:Protein of unknown function DUF580	1	0.4694835680751174	1.0	SLC44A2	209	5	16659	15.941626794258372	1.0	1.0	100.0
INTERPRO	IPR000483:Cysteine-rich flanking region, C-terminal	1	0.4694835680751174	1.0	PXDN	209	88	16659	0.9057742496737711	1.0	1.0	100.0
INTERPRO	IPR002909:Cell surface receptor IPT/TIG	1	0.4694835680751174	1.0	MET	209	34	16659	2.3443568815085842	1.0	1.0	100.0
INTERPRO	IPR003924:GPCR, family 2, latrophilin	1	0.4694835680751174	1.0	LPHN2	209	7	16659	11.386876281613123	1.0	1.0	100.0
INTERPRO	IPR004074:Interleukin-1 receptor, type I and type II	1	0.4694835680751174	1.0	IL1RAP	209	6	16659	13.28468899521531	1.0	1.0	100.0
INTERPRO	IPR000727:Target SNARE coiled-coil region	1	0.4694835680751174	1.0	STX4	209	27	16659	2.952153110047847	1.0	1.0	100.0
INTERPRO	IPR019828:Lysyl oxidase, conserved site	1	0.4694835680751174	1.0	LOXL2	209	5	16659	15.941626794258372	1.0	1.0	100.0
INTERPRO	IPR001747:Lipid transport protein, N-terminal	1	0.4694835680751174	1.0	APOB	209	2	16659	39.85406698564593	1.0	1.0	100.0
INTERPRO	IPR006745:Protein of unknown function DUF605	1	0.4694835680751174	1.0	VTA1	209	1	16659	79.70813397129186	1.0	1.0	100.0
INTERPRO	IPR008399:Anthrax toxin receptor, C-terminal	1	0.4694835680751174	1.0	ANTXR2	209	2	16659	39.85406698564593	1.0	1.0	100.0
INTERPRO	IPR000033:Low-density lipoprotein receptor, YWTD repeat	1	0.4694835680751174	1.0	LRP5	209	15	16659	5.313875598086124	1.0	1.0	100.0
INTERPRO	IPR011042:Six-bladed beta-propeller, TolB-like	1	0.4694835680751174	1.0	LRP5	209	38	16659	2.097582472928733	1.0	1.0	100.0
INTERPRO	IPR006597:Sel1-like	1	0.4694835680751174	1.0	TTC37	209	9	16659	8.85645933014354	1.0	1.0	100.0
INTERPRO	IPR010579:MHC class I, alpha chain, C-terminal	1	0.4694835680751174	1.0	HLA-C, HLA-B	209	4	16659	19.927033492822964	1.0	1.0	100.0
INTERPRO	IPR016244:Tyrosine-protein kinase, HGF/MSP receptor	1	0.4694835680751174	1.0	MET	209	2	16659	39.85406698564593	1.0	1.0	100.0
INTERPRO	IPR002710:Dilute	1	0.4694835680751174	1.0	MLLT4	209	6	16659	13.28468899521531	1.0	1.0	100.0
INTERPRO	IPR006615:Peptidase C19, ubiquitin-specific peptidase,  DUSP domain	1	0.4694835680751174	1.0	USP11	209	7	16659	11.386876281613123	1.0	1.0	100.0
INTERPRO	IPR011030:Vitellinogen, superhelical	1	0.4694835680751174	1.0	APOB	209	2	16659	39.85406698564593	1.0	1.0	100.0
INTERPRO	IPR000372:Leucine-rich repeat, cysteine-rich flanking region, N-terminal	1	0.4694835680751174	1.0	PXDN	209	99	16659	0.8051326663766855	1.0	1.0	100.0
INTERPRO	IPR002928:Myosin tail	1	0.4694835680751174	1.0	GNA11	209	17	16659	4.6887137630171685	1.0	1.0	100.0
INTERPRO	IPR018200:Peptidase C19, ubiquitin carboxyl-terminal hydrolase 2, conserved site	1	0.4694835680751174	1.0	USP11	209	59	16659	1.3509853215473198	1.0	1.0	100.0
INTERPRO	IPR006047:Glycosyl hydrolase, family 13, catalytic region	1	0.4694835680751174	1.0	SLC3A2	209	6	16659	13.28468899521531	1.0	1.0	100.0
INTERPRO	IPR003006:Immunoglobulin/major histocompatibility complex, conserved site	1	0.4694835680751174	1.0	HLA-C, HLA-B	209	87	16659	0.9161854479458835	1.0	1.0	100.0
INTERPRO	IPR002719:Retinoblastoma-associated protein, B-box	1	0.4694835680751174	1.0	RBL2	209	3	16659	26.56937799043062	1.0	1.0	100.0
INTERPRO	IPR003597:Immunoglobulin C1-set	1	0.4694835680751174	1.0	HLA-C, HLA-B	209	68	16659	1.1721784407542921	1.0	1.0	100.0
INTERPRO	IPR004031:PMP-22/EMP/MP20/Claudin	1	0.4694835680751174	1.0	CLDND1	209	36	16659	2.214114832535885	1.0	1.0	100.0
INTERPRO	IPR001975:Ribosomal protein L40e	1	0.4694835680751174	1.0	RPS27A	209	4	16659	19.927033492822964	1.0	1.0	100.0
INTERPRO	IPR006636:Heat shock chaperonin-binding	1	0.4694835680751174	1.0	ST13	209	10	16659	7.970813397129186	1.0	1.0	100.0
KEGG_PATHWAY	hsa04320:Dorso-ventral axis formation	1	0.4694835680751174	1.0	KRAS	113	25	5085	1.8	1.0	1.0	100.0
KEGG_PATHWAY	hsa04080:Neuroactive ligand-receptor interaction	1	0.4694835680751174	1.0	F2	113	256	5085	0.17578125	1.0	1.0	100.0
KEGG_PATHWAY	hsa05020:Prion diseases	1	0.4694835680751174	1.0	HSPA1A	113	35	5085	1.2857142857142856	1.0	1.0	100.0
KEGG_PATHWAY	hsa00590:Arachidonic acid metabolism	1	0.4694835680751174	1.0	GGT1	113	56	5085	0.8035714285714286	1.0	1.0	100.0
KEGG_PATHWAY	hsa04115:p53 signaling pathway	1	0.4694835680751174	1.0	THBS1	113	68	5085	0.6617647058823529	1.0	1.0	100.0
KEGG_PATHWAY	hsa00910:Nitrogen metabolism	1	0.4694835680751174	1.0	CA9	113	23	5085	1.9565217391304346	1.0	1.0	100.0
KEGG_PATHWAY	hsa04142:Lysosome	1	0.4694835680751174	1.0	CD63	113	117	5085	0.38461538461538464	1.0	1.0	100.0
KEGG_PATHWAY	hsa04742:Taste transduction	1	0.4694835680751174	1.0	GNAS	113	52	5085	0.8653846153846153	1.0	1.0	100.0
KEGG_PATHWAY	hsa00860:Porphyrin and chlorophyll metabolism	1	0.4694835680751174	1.0	FTH1	113	33	5085	1.3636363636363635	1.0	1.0	100.0
KEGG_PATHWAY	hsa00010:Glycolysis / Gluconeogenesis	1	0.4694835680751174	1.0	ENO2	113	60	5085	0.75	1.0	1.0	100.0
KEGG_PATHWAY	hsa04940:Type I diabetes mellitus	1	0.4694835680751174	1.0	HLA-C, HLA-B	113	42	5085	1.0714285714285714	1.0	1.0	100.0
KEGG_PATHWAY	hsa00450:Selenoamino acid metabolism	1	0.4694835680751174	1.0	GGT1	113	26	5085	1.7307692307692306	1.0	1.0	100.0
KEGG_PATHWAY	hsa05320:Autoimmune thyroid disease	1	0.4694835680751174	1.0	HLA-C, HLA-B	113	51	5085	0.8823529411764706	1.0	1.0	100.0
KEGG_PATHWAY	hsa00770:Pantothenate and CoA biosynthesis	1	0.4694835680751174	1.0	ENPP1	113	15	5085	3.0	1.0	1.0	100.0
KEGG_PATHWAY	hsa05110:Vibrio cholerae infection	1	0.4694835680751174	1.0	GNAS	113	56	5085	0.8035714285714286	1.0	1.0	100.0
KEGG_PATHWAY	hsa00460:Cyanoamino acid metabolism	1	0.4694835680751174	1.0	GGT1	113	7	5085	6.428571428571429	1.0	1.0	100.0
KEGG_PATHWAY	hsa04150:mTOR signaling pathway	1	0.4694835680751174	1.0	CAB39	113	52	5085	0.8653846153846153	1.0	1.0	100.0
KEGG_PATHWAY	hsa04330:Notch signaling pathway	1	0.4694835680751174	1.0	JAG1	113	47	5085	0.9574468085106383	1.0	1.0	100.0
KEGG_PATHWAY	hsa04210:Apoptosis	1	0.4694835680751174	1.0	IL1RAP	113	87	5085	0.5172413793103449	1.0	1.0	100.0
KEGG_PATHWAY	hsa04620:Toll-like receptor signaling pathway	1	0.4694835680751174	1.0	RAC1	113	101	5085	0.4455445544554455	1.0	1.0	100.0
KEGG_PATHWAY	hsa05330:Allograft rejection	1	0.4694835680751174	1.0	HLA-C, HLA-B	113	36	5085	1.25	1.0	1.0	100.0
KEGG_PATHWAY	hsa00240:Pyrimidine metabolism	1	0.4694835680751174	1.0	NT5E	113	95	5085	0.47368421052631576	1.0	1.0	100.0
KEGG_PATHWAY	hsa00500:Starch and sucrose metabolism	1	0.4694835680751174	1.0	ENPP1	113	42	5085	1.0714285714285714	1.0	1.0	100.0
KEGG_PATHWAY	hsa04114:Oocyte meiosis	1	0.4694835680751174	1.0	AURKA	113	110	5085	0.40909090909090906	1.0	1.0	100.0
KEGG_PATHWAY	hsa05014:Amyotrophic lateral sclerosis (ALS)	1	0.4694835680751174	1.0	RAC1	113	53	5085	0.8490566037735849	1.0	1.0	100.0
KEGG_PATHWAY	hsa00740:Riboflavin metabolism	1	0.4694835680751174	1.0	ENPP1	113	16	5085	2.8125	1.0	1.0	100.0
KEGG_PATHWAY	hsa04120:Ubiquitin mediated proteolysis	1	0.4694835680751174	1.0	BIRC6	113	137	5085	0.3284671532846715	1.0	1.0	100.0
KEGG_PATHWAY	hsa05332:Graft-versus-host disease	1	0.4694835680751174	1.0	HLA-C, HLA-B	113	39	5085	1.1538461538461537	1.0	1.0	100.0
KEGG_PATHWAY	hsa04130:SNARE interactions in vesicular transport	1	0.4694835680751174	1.0	STX4	113	38	5085	1.1842105263157894	1.0	1.0	100.0
KEGG_PATHWAY	hsa04960:Aldosterone-regulated sodium reabsorption	1	0.4694835680751174	1.0	KRAS	113	41	5085	1.0975609756097562	1.0	1.0	100.0
KEGG_PATHWAY	hsa00330:Arginine and proline metabolism	1	0.4694835680751174	1.0	ODC1	113	53	5085	0.8490566037735849	1.0	1.0	100.0
KEGG_PATHWAY	hsa00430:Taurine and hypotaurine metabolism	1	0.4694835680751174	1.0	GGT1	113	10	5085	4.5	1.0	1.0	100.0
OMIM_DISEASE	Abacavir hypersensitivity, susceptibility to	1	0.4694835680751174	1.0	HLA-C, HLA-B	57	2	3671	32.20175438596491	1.0	1.0	100.0
OMIM_DISEASE	Hemorrhagic diathesis due to `antithrombin' Pittsburgh	1	0.4694835680751174	1.0	SERPINA1	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Alzheimer disease, late-onset, susceptibility to	1	0.4694835680751174	1.0	PLAU	57	2	3671	32.20175438596491	1.0	1.0	100.0
OMIM_DISEASE	Bone mineral density variability 1	1	0.4694835680751174	1.0	LRP5	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Somatotrophinoma	1	0.4694835680751174	1.0	GNAS	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Bladder cancer, somatic	1	0.4694835680751174	1.0	HRAS	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Bone mineral density, osteoporosis, and osteoporotic fractures: a genome-wide association study	1	0.4694835680751174	1.0	LRP5	57	2	3671	32.20175438596491	1.0	1.0	100.0
OMIM_DISEASE	Hypobetalipoproteinemia, normotriglyceridemic	1	0.4694835680751174	1.0	APOB	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Osseous heteroplasia, progressive	1	0.4694835680751174	1.0	GNAS	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Hypertension, essential, susceptibility to	1	0.4694835680751174	1.0	ECE1	57	3	3671	21.46783625730994	1.0	1.0	100.0
OMIM_DISEASE	Hypobetalipoproteinemia	1	0.4694835680751174	1.0	APOB	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Cataract, posterior polar, 3	1	0.4694835680751174	1.0	CHMP4B	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Neonatal alloimmune thrombocytopenia	1	0.4694835680751174	1.0	ITGA2	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Pseudohypoparathyroidism, type Ib	1	0.4694835680751174	1.0	GNAS	57	3	3671	21.46783625730994	1.0	1.0	100.0
OMIM_DISEASE	?Glycoprotein Ia deficiency	1	0.4694835680751174	1.0	ITGA2	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Genome-wide association study targeting early onset extreme obesity.	1	0.4694835680751174	1.0	NA	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Iron overload, autosomal dominant	1	0.4694835680751174	1.0	FTH1	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Dysalbuminemic hyperzincemia	1	0.4694835680751174	1.0	ALB	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Bleeding diathesis due to GNAQ deficiency	1	0.4694835680751174	1.0	GNAQ	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Autism, suseptibility to, 9	1	0.4694835680751174	1.0	MET	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Lipoprotein glomerulopathy	1	0.4694835680751174	1.0	APOE	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Genome-wide association study targeting coronary disease.	1	0.4694835680751174	1.0	NA	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Identification of ten loci associated with height highlights new biological pathways in human growth	1	0.4694835680751174	1.0	GPR126	57	22	3671	2.927432216905901	1.0	1.0	100.0
OMIM_DISEASE	Ventricular tachycardia, idiopathic	1	0.4694835680751174	1.0	GNAI2	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Genome-wide association study targeting general cognitive ability.	1	0.4694835680751174	1.0	NA	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Heinz body anemias, alpha-	1	0.4694835680751174	1.0	HBA2, HBA1	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Framingham Heart Study 100K Project: genome-wide associations for blood pressure and arterial stiffness	1	0.4694835680751174	1.0	GPC6	57	17	3671	3.78844169246646	1.0	1.0	100.0
OMIM_DISEASE	Methemoglobinemias, alpha-	1	0.4694835680751174	1.0	HBA2, HBA1	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Epidermolysis bullosa, junctional, with pyloric stenosis	1	0.4694835680751174	1.0	ITGA6	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Genome-wide association study targeting prostate cancer.	1	0.4694835680751174	1.0	NA	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Neutrophil immunodeficiency syndrome	1	0.4694835680751174	1.0	RAC2	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Glutathionuria	1	0.4694835680751174	1.0	GGT1	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Genome-wide association study targeting alzheimer's disease.	1	0.4694835680751174	1.0	NA	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Pseudohypoparathyroidism, type Ia	1	0.4694835680751174	1.0	GNAS	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Blood group Cromer	1	0.4694835680751174	1.0	CD55	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Emphysema due to alpha-2-macroglobulin deficiency	1	0.4694835680751174	1.0	A2M	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Erythrocytosis	1	0.4694835680751174	1.0	HBA2, HBA1	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Genome-wide association study targeting type 2 diabetes and 6 quantitative traits.	1	0.4694835680751174	1.0	NA	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Renal cell carcinoma, papillary, familial and sporadic	1	0.4694835680751174	1.0	MET	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Glomerulopathy with fibronectin deposits 2	1	0.4694835680751174	1.0	FN1	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Dysprothrombinemia	1	0.4694835680751174	1.0	F2	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Thyroid carcinoma, follicular	1	0.4694835680751174	1.0	NRAS	57	3	3671	21.46783625730994	1.0	1.0	100.0
OMIM_DISEASE	Hypochromic microcytic anemia	1	0.4694835680751174	1.0	HBA2, HBA1	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Emphysema	1	0.4694835680751174	1.0	SERPINA1	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Hypercholesterolemia, due to ligand-defective apo B	1	0.4694835680751174	1.0	APOB	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Candidate single-nucleotide polymorphisms from a genomewide association study of Alzheimer disease	1	0.4694835680751174	1.0	APOE	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Sea-blue histiocyte disease	1	0.4694835680751174	1.0	APOE	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Dementia, familial, nonspecific	1	0.4694835680751174	1.0	CHMP2B	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Hypophosphatemic rickets with hypercalciuria	1	0.4694835680751174	1.0	SLC34A3	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Fibromatosis, juvenile hyaline	1	0.4694835680751174	1.0	ANTXR2	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Myocardial infarction susceptibility	1	0.4694835680751174	1.0	APOE	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Hemochromatosis, type 3	1	0.4694835680751174	1.0	TFR2	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Knobloch syndrome	1	0.4694835680751174	1.0	COL18A1	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Genome-wide association study targeting response to interferon beta therapy.	1	0.4694835680751174	1.0	NA	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Measles, susceptibility to	1	0.4694835680751174	1.0	CD46	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Hirschsprung disease, cardiac defects, and autonomic dysfunction	1	0.4694835680751174	1.0	ECE1	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Colorectal cancer	1	0.4694835680751174	1.0	NRAS	57	12	3671	5.366959064327485	1.0	1.0	100.0
OMIM_DISEASE	Blood group, Raph	1	0.4694835680751174	1.0	CD151	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Ehlers-Danlos syndrome, type II	1	0.4694835680751174	1.0	COL5A1	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Pseudopseudohypoparathyroidism	1	0.4694835680751174	1.0	GNAS	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Breast cancer	1	0.4694835680751174	1.0	TSG101	57	7	3671	9.200501253132831	1.0	1.0	100.0
OMIM_DISEASE	von Willebrand disease, autosomal recessive	1	0.4694835680751174	1.0	VWF	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Pulmonary disease, chronic obstructive, susceptibility to	1	0.4694835680751174	1.0	SERPINA1	57	2	3671	32.20175438596491	1.0	1.0	100.0
OMIM_DISEASE	Genome-wide association study targeting lupus.	1	0.4694835680751174	1.0	NA	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Hyperprothrombinemia	1	0.4694835680751174	1.0	F2	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Common SNPs in HMGCR in Micronesians and Whites Associated With LDL-Cholesterol Levels Affect Alternative Splicing of Exon13	1	0.4694835680751174	1.0	APOE	57	5	3671	12.880701754385965	1.0	1.0	100.0
OMIM_DISEASE	von Willebrand disease, autosomal dominant	1	0.4694835680751174	1.0	VWF	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Acromegaly	1	0.4694835680751174	1.0	GNAS	57	2	3671	32.20175438596491	1.0	1.0	100.0
OMIM_DISEASE	Nephropathy with pretibial epidermolysis bullosa and deafness	1	0.4694835680751174	1.0	CD151	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	A genome-wide association study of psoriasis and psoriatic arthritis identifies new disease Loci	1	0.4694835680751174	1.0	HLA-C, HLA-B	57	2	3671	32.20175438596491	1.0	1.0	100.0
OMIM_DISEASE	Macular degeneration, age-related	1	0.4694835680751174	1.0	APOE	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	McCune-Albright syndrome	1	0.4694835680751174	1.0	GNAS	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Hyalinosis, infantile systemic	1	0.4694835680751174	1.0	ANTXR2	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Pseudohypoparathyroidism Ib	1	0.4694835680751174	1.0	GNAS	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Tetralogy of Fallot	1	0.4694835680751174	1.0	JAG1	57	3	3671	21.46783625730994	1.0	1.0	100.0
OMIM_DISEASE	Genome-wide association scan of tag SNPs identifies a susceptibility locus for lung cancer at 15q25.1	1	0.4694835680751174	1.0	IL1RAP	57	6	3671	10.73391812865497	1.0	1.0	100.0
OMIM_DISEASE	Genome-wide association study targeting environmental confusion in the home.	1	0.4694835680751174	1.0	NA	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Diabetes mellitus, non-insulin-dependent, susceptibility to	1	0.4694835680751174	1.0	ENPP1	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Osteoporosis-pseudoglioma syndrome	1	0.4694835680751174	1.0	LRP5	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Genome-wide association study targeting progressive supranuclear palsy.	1	0.4694835680751174	1.0	NA	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Retinitis pigmentosa-2	1	0.4694835680751174	1.0	RP2	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	ankylosing spondylitis	1	0.4694835680751174	1.0	HLA-C, HLA-B	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Psoriasis, early onset, susceptibility to	1	0.4694835680751174	1.0	HLA-C, HLA-B	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Erythremias, alpha-	1	0.4694835680751174	1.0	HBA2, HBA1	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Cataract, posterior polar-3	1	0.4694835680751174	1.0	CHMP4B	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Genome-wide association study targeting hIV1 viral setpoint.	1	0.4694835680751174	1.0	HLA-C, HLA-B	57	2	3671	32.20175438596491	1.0	1.0	100.0
OMIM_DISEASE	Prostate cancer, progression and metastasis of	1	0.4694835680751174	1.0	EPHB2	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Genome-wide association study targeting irritable bowel syndrome.	1	0.4694835680751174	1.0	NA	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Hepatocellular carcinoma, childhood type	1	0.4694835680751174	1.0	MET	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Hyperlipoproteinemia, type III	1	0.4694835680751174	1.0	APOE	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Genome-wide association study targeting bipolar disorder 1.	1	0.4694835680751174	1.0	NA	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Hemorrhagic diathesis due to 'antithrombin' Pittsburgh	1	0.4694835680751174	1.0	SERPINA1	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	von Willebrand disease	1	0.4694835680751174	1.0	VWF	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Spondyloarthropathy, susceptibility to, 1	1	0.4694835680751174	1.0	HLA-C, HLA-B	57	1	3671	64.40350877192982	1.0	1.0	100.0
OMIM_DISEASE	Osteopetrosis, AD type I	1	0.4694835680751174	1.0	LRP5	57	1	3671	64.40350877192982	1.0	1.0	100.0
